Readcode,MedicalCondition
BBr6900,CPRD_leukaemia
BBr6.00,CPRD_leukaemia
BBr6z00,CPRD_leukaemia
BBr7000,CPRD_leukaemia
BBr9000,CPRD_leukaemia
BBrA100,CPRD_leukaemia
BBrA111,CPRD_leukaemia
BBrA400,CPRD_leukaemia
BBrA500,CPRD_leukaemia
BBrA.00,CPRD_leukaemia
BBrAz00,CPRD_leukaemia
BBr..00,CPRD_leukaemia
BBrz.00,CPRD_leukaemia
ByuD500,CPRD_leukaemia
ByuD600,CPRD_leukaemia
ByuD700,CPRD_leukaemia
ByuD800,CPRD_leukaemia
ByuD900,CPRD_leukaemia
ZV10600,CPRD_leukaemia
ZV10611,CPRD_leukaemia
ZV10613,CPRD_leukaemia
ZV67811,CPRD_leukaemia
M170000,CPRD_lichen_planus
M170100,CPRD_lichen_planus
M170200,CPRD_lichen_planus
M170300,CPRD_lichen_planus
M170400,CPRD_lichen_planus
M170500,CPRD_lichen_planus
M170700,CPRD_lichen_planus
M170800,CPRD_lichen_planus
M170900,CPRD_lichen_planus
M170.00,CPRD_lichen_planus
M170z00,CPRD_lichen_planus
M240R00,CPRD_lichen_planus
Myu3200,CPRD_lichen_planus
G852300,CPRD_liver_alc
J610.00,CPRD_liver_alc
J611.00,CPRD_liver_alc
J612000,CPRD_liver_alc
J612.00,CPRD_liver_alc
J612.12,CPRD_liver_alc
J613000,CPRD_liver_alc
J613.00,CPRD_liver_alc
J617000,CPRD_liver_alc
J617.00,CPRD_liver_alc
7L1f.00,CPRD_liver_fail
7L1fz00,CPRD_liver_fail
A700.00,CPRD_liver_fail
A702.00,CPRD_liver_fail
A704000,CPRD_liver_fail
A704.00,CPRD_liver_fail
A704z00,CPRD_liver_fail
J600000,CPRD_liver_fail
J600011,CPRD_liver_fail
J600200,CPRD_liver_fail
J600.00,CPRD_liver_fail
J600z00,CPRD_liver_fail
J601000,CPRD_liver_fail
J601200,CPRD_liver_fail
J601.00,CPRD_liver_fail
J601z00,CPRD_liver_fail
J60..00,CPRD_liver_fail
J60z.00,CPRD_liver_fail
J613000,CPRD_liver_fail
J622.00,CPRD_liver_fail
J622.11,CPRD_liver_fail
J625.00,CPRD_liver_fail
J625.11,CPRD_liver_fail
J62y.11,CPRD_liver_fail
J62y.12,CPRD_liver_fail
J62y.13,CPRD_liver_fail
J634.00,CPRD_liver_fail
J635100,CPRD_liver_fail
J635700,CPRD_liver_fail
J636.00,CPRD_liver_fail
SP08600,CPRD_liver_fail
SP14200,CPRD_liver_fail
SP14211,CPRD_liver_fail
2BBH.00,CPRD_macula_degen
F424200,CPRD_macula_degen
F424300,CPRD_macula_degen
F424400,CPRD_macula_degen
F425000,CPRD_macula_degen
F425100,CPRD_macula_degen
F425200,CPRD_macula_degen
F425211,CPRD_macula_degen
F425700,CPRD_macula_degen
F425.00,CPRD_macula_degen
F425.11,CPRD_macula_degen
F425z00,CPRD_macula_degen
4914.00,CPRD_male_infertility
4915.00,CPRD_male_infertility
4916.00,CPRD_male_infertility
4917.00,CPRD_male_infertility
K260.00,CPRD_male_infertility
K260.11,CPRD_male_infertility
K261000,CPRD_male_infertility
K261.00,CPRD_male_infertility
K262.00,CPRD_male_infertility
K26..00,CPRD_male_infertility
K26y200,CPRD_male_infertility
K26y300,CPRD_male_infertility
K26y400,CPRD_male_infertility
K26y.00,CPRD_male_infertility
K26yz00,CPRD_male_infertility
K26z.00,CPRD_male_infertility
K5B1000,CPRD_male_infertility
K5B1100,CPRD_male_infertility
K5B6.00,CPRD_male_infertility
K5By000,CPRD_male_infertility
K5By100,CPRD_male_infertility
K5Byz11,CPRD_male_infertility
1491.11,CPRD_meniere
F560000,CPRD_meniere
F560100,CPRD_meniere
F560200,CPRD_meniere
F560300,CPRD_meniere
F560400,CPRD_meniere
F560.00,CPRD_meniere
F560.11,CPRD_meniere
F560.12,CPRD_meniere
F560z00,CPRD_meniere
151G.00,CPRD_menorrhagia
1572.00,CPRD_menorrhagia
1573.00,CPRD_menorrhagia
1573.11,CPRD_menorrhagia
K592000,CPRD_menorrhagia
K592011,CPRD_menorrhagia
K592012,CPRD_menorrhagia
K592100,CPRD_menorrhagia
K592111,CPRD_menorrhagia
K592.00,CPRD_menorrhagia
K592.11,CPRD_menorrhagia
K592.12,CPRD_menorrhagia
K592z00,CPRD_menorrhagia
K593.11,CPRD_menorrhagia
K5A0.00,CPRD_menorrhagia
K5A0.11,CPRD_menorrhagia
K5A6.00,CPRD_menorrhagia
1474000.0,CPRD_migraine
1474.00,CPRD_migraine
8B6N.00,CPRD_migraine
F260.00,CPRD_migraine
F260.11,CPRD_migraine
F261000,CPRD_migraine
F261.00,CPRD_migraine
F261.11,CPRD_migraine
F261z00,CPRD_migraine
F262200,CPRD_migraine
F262300,CPRD_migraine
F262400,CPRD_migraine
F262800,CPRD_migraine
F262.00,CPRD_migraine
F262z00,CPRD_migraine
F26..00,CPRD_migraine
F26y000,CPRD_migraine
F26y100,CPRD_migraine
F26y111,CPRD_migraine
F26y200,CPRD_migraine
F26y300,CPRD_migraine
F26y.00,CPRD_migraine
F26yz00,CPRD_migraine
F26z.00,CPRD_migraine
Fyu5300,CPRD_migraine
K584.11,CPRD_migraine
G130.00,CPRD_mult_valve
G131.00,CPRD_mult_valve
G131.13,CPRD_mult_valve
G131.14,CPRD_mult_valve
G132.00,CPRD_mult_valve
G132.12,CPRD_mult_valve
G132.13,CPRD_mult_valve
G133.00,CPRD_mult_valve
G133.11,CPRD_mult_valve
G133.12,CPRD_mult_valve
G13..00,CPRD_mult_valve
G13y.00,CPRD_mult_valve
G13z.00,CPRD_mult_valve
G544000,CPRD_mult_valve
G544100,CPRD_mult_valve
G544200,CPRD_mult_valve
G544.00,CPRD_mult_valve
G544X00,CPRD_mult_valve
Gyu5D00,CPRD_mult_valve
F380100,CPRD_myasthenia
F380.00,CPRD_myasthenia
F380z00,CPRD_myasthenia
14A3.00,CPRD_myocardial_infarction
14A4.00,CPRD_myocardial_infarction
14AH.00,CPRD_myocardial_infarction
G310.00,CPRD_myocardial_infarction
G32..00,CPRD_myocardial_infarction
G32..11,CPRD_myocardial_infarction
G32..12,CPRD_myocardial_infarction
G33z500,CPRD_myocardial_infarction
G30..11,CPRD_myocardial_infarction
G30..14,CPRD_myocardial_infarction
G30..17,CPRD_myocardial_infarction
G30A.00,CPRD_myocardial_infarction
G30X000,CPRD_myocardial_infarction
G307100,CPRD_myocardial_infarction
323..00,CPRD_myocardial_infarction
3233,CPRD_myocardial_infarction
3234,CPRD_myocardial_infarction
3235,CPRD_myocardial_infarction
3236,CPRD_myocardial_infarction
323Z.00,CPRD_myocardial_infarction
889A.00,CPRD_myocardial_infarction
G30..00,CPRD_myocardial_infarction
G30..12,CPRD_myocardial_infarction
G30..13,CPRD_myocardial_infarction
G30..15,CPRD_myocardial_infarction
G30..16,CPRD_myocardial_infarction
G300.00,CPRD_myocardial_infarction
G301.00,CPRD_myocardial_infarction
G301000,CPRD_myocardial_infarction
G301100,CPRD_myocardial_infarction
G301z00,CPRD_myocardial_infarction
G302.00,CPRD_myocardial_infarction
G303.00,CPRD_myocardial_infarction
G304.00,CPRD_myocardial_infarction
G305.00,CPRD_myocardial_infarction
G306.00,CPRD_myocardial_infarction
G307.00,CPRD_myocardial_infarction
G307000,CPRD_myocardial_infarction
G308.00,CPRD_myocardial_infarction
G309.00,CPRD_myocardial_infarction
G30B.00,CPRD_myocardial_infarction
G30X.00,CPRD_myocardial_infarction
G30y.00,CPRD_myocardial_infarction
G30y000,CPRD_myocardial_infarction
G30y100,CPRD_myocardial_infarction
G30y200,CPRD_myocardial_infarction
G30yz00,CPRD_myocardial_infarction
G30z.00,CPRD_myocardial_infarction
G31y100,CPRD_myocardial_infarction
G38..00,CPRD_myocardial_infarction
G380.00,CPRD_myocardial_infarction
G381.00,CPRD_myocardial_infarction
G384.00,CPRD_myocardial_infarction
G38z.00,CPRD_myocardial_infarction
Gyu3400,CPRD_myocardial_infarction
G35..00,CPRD_myocardial_infarction
G350.00,CPRD_myocardial_infarction
G351.00,CPRD_myocardial_infarction
G353.00,CPRD_myocardial_infarction
G35X.00,CPRD_myocardial_infarction
G310.11,CPRD_myocardial_infarction
G36..00,CPRD_myocardial_infarction
G360.00,CPRD_myocardial_infarction
G361.00,CPRD_myocardial_infarction
G362.00,CPRD_myocardial_infarction
G363.00,CPRD_myocardial_infarction
G364.00,CPRD_myocardial_infarction
G365.00,CPRD_myocardial_infarction
G366.00,CPRD_myocardial_infarction
G501.00,CPRD_myocardial_infarction
2D33.00,CPRD_nasal_polyp
7402900.0,CPRD_nasal_polyp
7402911.0,CPRD_nasal_polyp
7406000.0,CPRD_nasal_polyp
7406700.0,CPRD_nasal_polyp
7416F00,CPRD_nasal_polyp
H110000,CPRD_nasal_polyp
H110100,CPRD_nasal_polyp
H110.00,CPRD_nasal_polyp
H110z00,CPRD_nasal_polyp
H111000,CPRD_nasal_polyp
H111.00,CPRD_nasal_polyp
H111z00,CPRD_nasal_polyp
H11..00,CPRD_nasal_polyp
H11y000,CPRD_nasal_polyp
H11y100,CPRD_nasal_polyp
H11y200,CPRD_nasal_polyp
H11y211,CPRD_nasal_polyp
H11y300,CPRD_nasal_polyp
H11y.00,CPRD_nasal_polyp
H11y.11,CPRD_nasal_polyp
H11yz00,CPRD_nasal_polyp
H11z.00,CPRD_nasal_polyp
Hyu2300,CPRD_nasal_polyp
Q430000,CPRD_neo_jaundice
Q430.00,CPRD_neo_jaundice
Q430z00,CPRD_neo_jaundice
Q431000,CPRD_neo_jaundice
Q431200,CPRD_neo_jaundice
Q431300,CPRD_neo_jaundice
Q431500,CPRD_neo_jaundice
Q431.00,CPRD_neo_jaundice
Q431z00,CPRD_neo_jaundice
Q432.00,CPRD_neo_jaundice
Q433000,CPRD_neo_jaundice
Q433200,CPRD_neo_jaundice
Q433300,CPRD_neo_jaundice
Q433500,CPRD_neo_jaundice
Q433600,CPRD_neo_jaundice
Q433700,CPRD_neo_jaundice
Q433800,CPRD_neo_jaundice
Q433A00,CPRD_neo_jaundice
Q433.00,CPRD_neo_jaundice
Q433y00,CPRD_neo_jaundice
Q433y11,CPRD_neo_jaundice
Q433z00,CPRD_neo_jaundice
Q434000,CPRD_neo_jaundice
Q434100,CPRD_neo_jaundice
Q434200,CPRD_neo_jaundice
Q434.00,CPRD_neo_jaundice
Q434z00,CPRD_neo_jaundice
Q435000,CPRD_neo_jaundice
Q435100,CPRD_neo_jaundice
Q435.00,CPRD_neo_jaundice
Q435z00,CPRD_neo_jaundice
Q436000,CPRD_neo_jaundice
Q436100,CPRD_neo_jaundice
Q436200,CPRD_neo_jaundice
Q436.00,CPRD_neo_jaundice
Q436z00,CPRD_neo_jaundice
Q437000,CPRD_neo_jaundice
Q437.00,CPRD_neo_jaundice
Q437z00,CPRD_neo_jaundice
Q43..00,CPRD_neo_jaundice
Q43z.00,CPRD_neo_jaundice
Qyu5800,CPRD_neo_jaundice
Qyu5900,CPRD_neo_jaundice
Qyu5A00,CPRD_neo_jaundice
Qyu5B00,CPRD_neo_jaundice
F246111,CPRD_neuro_bladder
F246112,CPRD_neuro_bladder
F246113,CPRD_neuro_bladder
K164000,CPRD_neuro_bladder
K164100,CPRD_neuro_bladder
K164.00,CPRD_neuro_bladder
K164.11,CPRD_neuro_bladder
K164z00,CPRD_neuro_bladder
K165000,CPRD_neuro_bladder
K165100,CPRD_neuro_bladder
K165300,CPRD_neuro_bladder
K165400,CPRD_neuro_bladder
K165.00,CPRD_neuro_bladder
K165z00,CPRD_neuro_bladder
K16V000,CPRD_neuro_bladder
K16V011,CPRD_neuro_bladder
K16V100,CPRD_neuro_bladder
K16V.00,CPRD_neuro_bladder
K16W.00,CPRD_neuro_bladder
K16X.00,CPRD_neuro_bladder
K16y400,CPRD_neuro_bladder
K16y411,CPRD_neuro_bladder
K16y412,CPRD_neuro_bladder
K16y800,CPRD_neuro_bladder
K16y811,CPRD_neuro_bladder
Kyu5200,CPRD_neuro_bladder
Kyu5E00,CPRD_neuro_bladder
G541000,CPRD_nonRh_aortic
G541011,CPRD_nonRh_aortic
G541012,CPRD_nonRh_aortic
G541100,CPRD_nonRh_aortic
G541200,CPRD_nonRh_aortic
G541211,CPRD_nonRh_aortic
G541212,CPRD_nonRh_aortic
G541300,CPRD_nonRh_aortic
G541400,CPRD_nonRh_aortic
G541500,CPRD_nonRh_aortic
G541600,CPRD_nonRh_aortic
G541700,CPRD_nonRh_aortic
G541.00,CPRD_nonRh_aortic
G541z00,CPRD_nonRh_aortic
Gyu1100,CPRD_nonRh_aortic
Gyu5600,CPRD_nonRh_aortic
Gyu5A00,CPRD_nonRh_aortic
G114.00,CPRD_nonRh_mitral
G11..00,CPRD_nonRh_mitral
G11z.00,CPRD_nonRh_mitral
G540000,CPRD_nonRh_mitral
G540100,CPRD_nonRh_mitral
G540200,CPRD_nonRh_mitral
G540300,CPRD_nonRh_mitral
G540.00,CPRD_nonRh_mitral
G540.12,CPRD_nonRh_mitral
G540.14,CPRD_nonRh_mitral
G540.15,CPRD_nonRh_mitral
G540.16,CPRD_nonRh_mitral
G540z00,CPRD_nonRh_mitral
Gyu1000,CPRD_nonRh_mitral
Gyu5500,CPRD_nonRh_mitral
1444.00,CPRD_obesity
212Q.00,CPRD_obesity
222A.00,CPRD_obesity
22A5.11,CPRD_obesity
22K5.00,CPRD_obesity
22K7.00,CPRD_obesity
66C1.00,CPRD_obesity
66C2.00,CPRD_obesity
66C4.00,CPRD_obesity
66C5.00,CPRD_obesity
66C6.00,CPRD_obesity
66C..00,CPRD_obesity
66CE.00,CPRD_obesity
66CZ.00,CPRD_obesity
7633.00,CPRD_obesity
7611400.0,CPRD_obesity
7611500.0,CPRD_obesity
7611600.0,CPRD_obesity
7613100.0,CPRD_obesity
7613111.0,CPRD_obesity
7613200.0,CPRD_obesity
7613300.0,CPRD_obesity
7613400.0,CPRD_obesity
7613500.0,CPRD_obesity
7613600.0,CPRD_obesity
7614100.0,CPRD_obesity
7615000.0,CPRD_obesity
7616000.0,CPRD_obesity
7616013.0,CPRD_obesity
7616015.0,CPRD_obesity
7616600.0,CPRD_obesity
7633000.0,CPRD_obesity
7633100.0,CPRD_obesity
7633200.0,CPRD_obesity
7642500.0,CPRD_obesity
761A500,CPRD_obesity
7633y00,CPRD_obesity
7633z00,CPRD_obesity
9OK1.00,CPRD_obesity
9OK2.00,CPRD_obesity
9OK3.00,CPRD_obesity
9OK4.00,CPRD_obesity
9OK5.00,CPRD_obesity
9OK6.00,CPRD_obesity
9OK7.00,CPRD_obesity
9OK8.00,CPRD_obesity
9OK..00,CPRD_obesity
9OK..11,CPRD_obesity
9OKA.00,CPRD_obesity
9OKZ.00,CPRD_obesity
C380000,CPRD_obesity
C380100,CPRD_obesity
C380200,CPRD_obesity
C380300,CPRD_obesity
C380400,CPRD_obesity
C380500,CPRD_obesity
C380600,CPRD_obesity
C380700,CPRD_obesity
C380.00,CPRD_obesity
C38..00,CPRD_obesity
C38y000,CPRD_obesity
C38y011,CPRD_obesity
C38y.11,CPRD_obesity
C38z000,CPRD_obesity
C38z.00,CPRD_obesity
Cyu7000,CPRD_obesity
Cyu7.00,CPRD_obesity
ZC2CM00,CPRD_obesity
ZV45P00,CPRD_obesity
ZV65319,CPRD_obesity
K110.00,CPRD_obstr_reflux
K111.00,CPRD_obstr_reflux
K112.00,CPRD_obstr_reflux
K113.00,CPRD_obstr_reflux
K113.11,CPRD_obstr_reflux
K11..00,CPRD_obstr_reflux
K11X.00,CPRD_obstr_reflux
K11z.00,CPRD_obstr_reflux
K133000,CPRD_obstr_reflux
K133100,CPRD_obstr_reflux
K133.00,CPRD_obstr_reflux
K133z00,CPRD_obstr_reflux
K134000,CPRD_obstr_reflux
K134.00,CPRD_obstr_reflux
K134z00,CPRD_obstr_reflux
K135.00,CPRD_obstr_reflux
K137.00,CPRD_obstr_reflux
K137.11,CPRD_obstr_reflux
K196.00,CPRD_obstr_reflux
K196.11,CPRD_obstr_reflux
Kyu1100,CPRD_obstr_reflux
Kyu1200,CPRD_obstr_reflux
Kyu1300,CPRD_obstr_reflux
Kyu1F00,CPRD_obstr_reflux
E203000,CPRD_ocd
E203100,CPRD_ocd
E203.00,CPRD_ocd
E203.11,CPRD_ocd
E203z00,CPRD_ocd
Eu42000,CPRD_ocd
Eu42100,CPRD_ocd
Eu42200,CPRD_ocd
Eu42.00,CPRD_ocd
Eu42.11,CPRD_ocd
Eu42.12,CPRD_ocd
Eu42y00,CPRD_ocd
Eu42z00,CPRD_ocd
J101000,CPRD_oesoph_ulc
J101.00,CPRD_oesoph_ulc
J101100,CPRD_oesoph_ulc
J101112,CPRD_oesoph_ulc
J101113,CPRD_oesoph_ulc
J101114,CPRD_oesoph_ulc
J101115,CPRD_oesoph_ulc
J101200,CPRD_oesoph_ulc
J101300,CPRD_oesoph_ulc
J101400,CPRD_oesoph_ulc
J101500,CPRD_oesoph_ulc
J101600,CPRD_oesoph_ulc
J101y00,CPRD_oesoph_ulc
J101z00,CPRD_oesoph_ulc
J102000,CPRD_oesoph_ulc
J102.00,CPRD_oesoph_ulc
J102100,CPRD_oesoph_ulc
J102200,CPRD_oesoph_ulc
J102300,CPRD_oesoph_ulc
J102400,CPRD_oesoph_ulc
J102z00,CPRD_oesoph_ulc
J10y300,CPRD_oesoph_ulc
14GB.00,CPRD_osteoporosis
58EG.00,CPRD_osteoporosis
58EM.00,CPRD_osteoporosis
58EV.00,CPRD_osteoporosis
66a..00,CPRD_osteoporosis
9kj0.00,CPRD_osteoporosis
9kj..00,CPRD_osteoporosis
9Od0.00,CPRD_osteoporosis
9Od2.00,CPRD_osteoporosis
9Od3.00,CPRD_osteoporosis
9Od4.00,CPRD_osteoporosis
9Od5.00,CPRD_osteoporosis
9Od6.00,CPRD_osteoporosis
9Od7.00,CPRD_osteoporosis
9Od8.00,CPRD_osteoporosis
9Od9.00,CPRD_osteoporosis
9Od..00,CPRD_osteoporosis
N330000,CPRD_osteoporosis
N330100,CPRD_osteoporosis
N330200,CPRD_osteoporosis
N330300,CPRD_osteoporosis
N330400,CPRD_osteoporosis
N330500,CPRD_osteoporosis
N330600,CPRD_osteoporosis
N330700,CPRD_osteoporosis
N330A00,CPRD_osteoporosis
N330B00,CPRD_osteoporosis
N330C00,CPRD_osteoporosis
N330D00,CPRD_osteoporosis
N330.00,CPRD_osteoporosis
N330z00,CPRD_osteoporosis
N331200,CPRD_osteoporosis
N331300,CPRD_osteoporosis
N331400,CPRD_osteoporosis
N331500,CPRD_osteoporosis
N331600,CPRD_osteoporosis
N331800,CPRD_osteoporosis
N331900,CPRD_osteoporosis
N331A00,CPRD_osteoporosis
N331B00,CPRD_osteoporosis
N331H00,CPRD_osteoporosis
N331J00,CPRD_osteoporosis
N331K00,CPRD_osteoporosis
N331L00,CPRD_osteoporosis
N331M00,CPRD_osteoporosis
N331M11,CPRD_osteoporosis
N331N00,CPRD_osteoporosis
N331N11,CPRD_osteoporosis
N374600,CPRD_osteoporosis
NyuB000,CPRD_osteoporosis
NyuB100,CPRD_osteoporosis
NyuB200,CPRD_osteoporosis
NyuB800,CPRD_osteoporosis
145..11,CPRD_oth_anaemia
1454.00,CPRD_oth_anaemia
4234.00,CPRD_oth_anaemia
4235.00,CPRD_oth_anaemia
D00..11,CPRD_oth_anaemia
D00..12,CPRD_oth_anaemia
D00y100,CPRD_oth_anaemia
D00z200,CPRD_oth_anaemia
D012112,CPRD_oth_anaemia
D012500,CPRD_oth_anaemia
D013.00,CPRD_oth_anaemia
D013z00,CPRD_oth_anaemia
D014000,CPRD_oth_anaemia
D014100,CPRD_oth_anaemia
D014.00,CPRD_oth_anaemia
D014z00,CPRD_oth_anaemia
D01..00,CPRD_oth_anaemia
D01..11,CPRD_oth_anaemia
D01y000,CPRD_oth_anaemia
D01y100,CPRD_oth_anaemia
D01y.00,CPRD_oth_anaemia
D01yy00,CPRD_oth_anaemia
D01yz00,CPRD_oth_anaemia
D01z000,CPRD_oth_anaemia
D01z.00,CPRD_oth_anaemia
D01z.11,CPRD_oth_anaemia
D0...00,CPRD_oth_anaemia
D0y..00,CPRD_oth_anaemia
D0z..00,CPRD_oth_anaemia
D210000,CPRD_oth_anaemia
D210100,CPRD_oth_anaemia
D210200,CPRD_oth_anaemia
D210300,CPRD_oth_anaemia
D210400,CPRD_oth_anaemia
D210.00,CPRD_oth_anaemia
D210z00,CPRD_oth_anaemia
D211.00,CPRD_oth_anaemia
D211.11,CPRD_oth_anaemia
D212000,CPRD_oth_anaemia
D212.00,CPRD_oth_anaemia
D213.00,CPRD_oth_anaemia
D214.00,CPRD_oth_anaemia
D215000,CPRD_oth_anaemia
D215.00,CPRD_oth_anaemia
D21..00,CPRD_oth_anaemia
D21y000,CPRD_oth_anaemia
D21y011,CPRD_oth_anaemia
D21y012,CPRD_oth_anaemia
D21y200,CPRD_oth_anaemia
D21y300,CPRD_oth_anaemia
D21y.00,CPRD_oth_anaemia
D21yy00,CPRD_oth_anaemia
D21yz00,CPRD_oth_anaemia
D21z.00,CPRD_oth_anaemia
D21z.11,CPRD_oth_anaemia
D21z.12,CPRD_oth_anaemia
D21z.13,CPRD_oth_anaemia
D2...00,CPRD_oth_anaemia
D2y..00,CPRD_oth_anaemia
D2z..00,CPRD_oth_anaemia
Dyu0.00,CPRD_oth_anaemia
Dyu2200,CPRD_oth_anaemia
Dyu2400,CPRD_oth_anaemia
Q455000,CPRD_oth_anaemia
Q455.00,CPRD_oth_anaemia
Q456.00,CPRD_oth_anaemia
Qyu5C00,CPRD_oth_anaemia
1453.00,CPRD_oth_haem_anaemia
D100.00,CPRD_oth_haem_anaemia
D100.11,CPRD_oth_haem_anaemia
D100.12,CPRD_oth_haem_anaemia
D101.00,CPRD_oth_haem_anaemia
D101.11,CPRD_oth_haem_anaemia
D102000,CPRD_oth_haem_anaemia
D102100,CPRD_oth_haem_anaemia
D102200,CPRD_oth_haem_anaemia
D102.00,CPRD_oth_haem_anaemia
D103000,CPRD_oth_haem_anaemia
D103100,CPRD_oth_haem_anaemia
D103300,CPRD_oth_haem_anaemia
D103z00,CPRD_oth_haem_anaemia
D107000,CPRD_oth_haem_anaemia
D107100,CPRD_oth_haem_anaemia
D107111,CPRD_oth_haem_anaemia
D107200,CPRD_oth_haem_anaemia
D107300,CPRD_oth_haem_anaemia
D107400,CPRD_oth_haem_anaemia
D107500,CPRD_oth_haem_anaemia
D107600,CPRD_oth_haem_anaemia
D107700,CPRD_oth_haem_anaemia
D107.00,CPRD_oth_haem_anaemia
D107y00,CPRD_oth_haem_anaemia
D107z00,CPRD_oth_haem_anaemia
D10..00,CPRD_oth_haem_anaemia
D10y000,CPRD_oth_haem_anaemia
D10y.00,CPRD_oth_haem_anaemia
D10yz00,CPRD_oth_haem_anaemia
D10z.00,CPRD_oth_haem_anaemia
D110000,CPRD_oth_haem_anaemia
D110100,CPRD_oth_haem_anaemia
D110200,CPRD_oth_haem_anaemia
D110400,CPRD_oth_haem_anaemia
D110.00,CPRD_oth_haem_anaemia
D110.11,CPRD_oth_haem_anaemia
D110z00,CPRD_oth_haem_anaemia
D111000,CPRD_oth_haem_anaemia
D111100,CPRD_oth_haem_anaemia
D111300,CPRD_oth_haem_anaemia
D111400,CPRD_oth_haem_anaemia
D111500,CPRD_oth_haem_anaemia
D111.00,CPRD_oth_haem_anaemia
D111y00,CPRD_oth_haem_anaemia
D111z00,CPRD_oth_haem_anaemia
D112000,CPRD_oth_haem_anaemia
D112011,CPRD_oth_haem_anaemia
D112012,CPRD_oth_haem_anaemia
D112100,CPRD_oth_haem_anaemia
D112200,CPRD_oth_haem_anaemia
D112.00,CPRD_oth_haem_anaemia
D112z00,CPRD_oth_haem_anaemia
D112z11,CPRD_oth_haem_anaemia
D112z12,CPRD_oth_haem_anaemia
D112z13,CPRD_oth_haem_anaemia
D11..00,CPRD_oth_haem_anaemia
D11z000,CPRD_oth_haem_anaemia
D11z100,CPRD_oth_haem_anaemia
D11z.00,CPRD_oth_haem_anaemia
D1...00,CPRD_oth_haem_anaemia
D1y..00,CPRD_oth_haem_anaemia
D1z..00,CPRD_oth_haem_anaemia
Dyu1300,CPRD_oth_haem_anaemia
Dyu1500,CPRD_oth_haem_anaemia
Dyu1.00,CPRD_oth_haem_anaemia
Q430000,CPRD_oth_haem_anaemia
Q430.00,CPRD_oth_haem_anaemia
Q430z00,CPRD_oth_haem_anaemia
14CG.00,CPRD_pancreatitis
14CH.00,CPRD_pancreatitis
A723.00,CPRD_pancreatitis
A785100,CPRD_pancreatitis
D201612,CPRD_pancreatitis
J670000,CPRD_pancreatitis
J670100,CPRD_pancreatitis
J670200,CPRD_pancreatitis
J670300,CPRD_pancreatitis
J670400,CPRD_pancreatitis
J670500,CPRD_pancreatitis
J670600,CPRD_pancreatitis
J670700,CPRD_pancreatitis
J670800,CPRD_pancreatitis
J670900,CPRD_pancreatitis
J670.00,CPRD_pancreatitis
J670y00,CPRD_pancreatitis
J670z00,CPRD_pancreatitis
J670z11,CPRD_pancreatitis
J671000,CPRD_pancreatitis
J671100,CPRD_pancreatitis
J671.00,CPRD_pancreatitis
J672100,CPRD_pancreatitis
Jyu8400,CPRD_pancreatitis
G50..11,CPRD_pericardial_effusion
G533.00,CPRD_pericardial_effusion
G534.00,CPRD_pericardial_effusion
G536000,CPRD_pericardial_effusion
G536.00,CPRD_pericardial_effusion
A531300,CPRD_periph_neuro
A72x100,CPRD_periph_neuro
C106.12,CPRD_periph_neuro
C106.13,CPRD_periph_neuro
C108B00,CPRD_periph_neuro
C108B11,CPRD_periph_neuro
C108C00,CPRD_periph_neuro
C108J00,CPRD_periph_neuro
C108J11,CPRD_periph_neuro
C108J12,CPRD_periph_neuro
C109A00,CPRD_periph_neuro
C109A11,CPRD_periph_neuro
C109B00,CPRD_periph_neuro
C109B11,CPRD_periph_neuro
C109B12,CPRD_periph_neuro
C109H00,CPRD_periph_neuro
C109H11,CPRD_periph_neuro
C109H12,CPRD_periph_neuro
C10EB00,CPRD_periph_neuro
C10EC00,CPRD_periph_neuro
C10EC11,CPRD_periph_neuro
C10EC12,CPRD_periph_neuro
C10EJ00,CPRD_periph_neuro
C10FA00,CPRD_periph_neuro
C10FA11,CPRD_periph_neuro
C10FB00,CPRD_periph_neuro
C10FB11,CPRD_periph_neuro
C10FH00,CPRD_periph_neuro
C10FH11,CPRD_periph_neuro
C34y400,CPRD_periph_neuro
C373200,CPRD_periph_neuro
C373K13,CPRD_periph_neuro
E011100,CPRD_periph_neuro
F341000,CPRD_periph_neuro
F341100,CPRD_periph_neuro
F341.00,CPRD_periph_neuro
F341z00,CPRD_periph_neuro
F342000,CPRD_periph_neuro
F342100,CPRD_periph_neuro
F342200,CPRD_periph_neuro
F342300,CPRD_periph_neuro
F342400,CPRD_periph_neuro
F342.00,CPRD_periph_neuro
F342.11,CPRD_periph_neuro
F342z00,CPRD_periph_neuro
F343000,CPRD_periph_neuro
F343100,CPRD_periph_neuro
F343200,CPRD_periph_neuro
F343.00,CPRD_periph_neuro
F343z00,CPRD_periph_neuro
F344.00,CPRD_periph_neuro
F345000,CPRD_periph_neuro
F345.00,CPRD_periph_neuro
F346.00,CPRD_periph_neuro
F34..00,CPRD_periph_neuro
F34y.00,CPRD_periph_neuro
F34z.00,CPRD_periph_neuro
F350.00,CPRD_periph_neuro
F351.00,CPRD_periph_neuro
F352.00,CPRD_periph_neuro
F353.00,CPRD_periph_neuro
F353.11,CPRD_periph_neuro
F354.00,CPRD_periph_neuro
F354.11,CPRD_periph_neuro
F355.00,CPRD_periph_neuro
F356000,CPRD_periph_neuro
F356100,CPRD_periph_neuro
F356.00,CPRD_periph_neuro
F356z00,CPRD_periph_neuro
